# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341839132.4067 -0.6177 -0.6963 1.0913 0.7049 0.4348 -0.3068 -0.4690
1341839132.4167 -0.6185 -0.6978 1.0912 0.7050 0.4345 -0.3066 -0.4691
1341839132.4268 -0.6193 -0.6992 1.0913 0.7052 0.4338 -0.3066 -0.4696
1341839132.4368 -0.6200 -0.7007 1.0911 0.7056 0.4334 -0.3055 -0.4701
1341839132.4468 -0.6207 -0.7022 1.0910 0.7056 0.4326 -0.3054 -0.4709
1341839132.4578 -0.6216 -0.7037 1.0909 0.7054 0.4320 -0.3049 -0.4720
1341839132.4673 -0.6225 -0.7051 1.0906 0.7057 0.4317 -0.3045 -0.4721
1341839132.4767 -0.6231 -0.7068 1.0904 0.7062 0.4317 -0.3042 -0.4715
1341839132.4867 -0.6240 -0.7085 1.0901 0.7068 0.4320 -0.3039 -0.4706
1341839132.4968 -0.6252 -0.7101 1.0899 0.7066 0.4324 -0.3044 -0.4702
1341839132.5067 -0.6261 -0.7119 1.0897 0.7073 0.4326 -0.3043 -0.4690
1341839132.5168 -0.6269 -0.7135 1.0895 0.7076 0.4334 -0.3034 -0.4683
1341839132.5267 -0.6278 -0.7150 1.0892 0.7075 0.4339 -0.3030 -0.4684
1341839132.5367 -0.6288 -0.7165 1.0892 0.7072 0.4335 -0.3028 -0.4692
1341839132.5468 -0.6295 -0.7181 1.0891 0.7074 0.4333 -0.3019 -0.4698
1341839132.5582 -0.6307 -0.7195 1.0891 0.7068 0.4321 -0.3027 -0.4713
1341839132.5668 -0.6316 -0.7211 1.0892 0.7067 0.4311 -0.3028 -0.4723
1341839132.5768 -0.6325 -0.7227 1.0892 0.7072 0.4301 -0.3028 -0.4724
1341839132.5867 -0.6336 -0.7243 1.0892 0.7078 0.4291 -0.3036 -0.4719
1341839132.5968 -0.6346 -0.7259 1.0892 0.7083 0.4294 -0.3043 -0.4704
1341839132.6067 -0.6356 -0.7275 1.0892 0.7089 0.4295 -0.3043 -0.4695
1341839132.6167 -0.6367 -0.7294 1.0891 0.7098 0.4298 -0.3043 -0.4679
1341839132.6303 -0.6379 -0.7314 1.0892 0.7102 0.4305 -0.3049 -0.4662
1341839132.6367 -0.6392 -0.7331 1.0892 0.7103 0.4313 -0.3040 -0.4658
1341839132.6468 -0.6404 -0.7348 1.0893 0.7098 0.4321 -0.3035 -0.4662
1341839132.6568 -0.6416 -0.7363 1.0895 0.7089 0.4328 -0.3031 -0.4671
1341839132.6667 -0.6427 -0.7380 1.0896 0.7080 0.4334 -0.3029 -0.4682
1341839132.6767 -0.6436 -0.7398 1.0898 0.7069 0.4336 -0.3031 -0.4695
1341839132.6867 -0.6447 -0.7415 1.0900 0.7056 0.4338 -0.3037 -0.4708
1341839132.6970 -0.6456 -0.7434 1.0903 0.7048 0.4345 -0.3041 -0.4712
1341839132.7068 -0.6466 -0.7452 1.0904 0.7043 0.4344 -0.3051 -0.4714
1341839132.7168 -0.6475 -0.7471 1.0906 0.7037 0.4348 -0.3060 -0.4713
1341839132.7268 -0.6483 -0.7489 1.0908 0.7039 0.4356 -0.3061 -0.4702
1341839132.7367 -0.6493 -0.7506 1.0908 0.7037 0.4367 -0.3067 -0.4691
1341839132.7468 -0.6501 -0.7524 1.0910 0.7041 0.4374 -0.3065 -0.4679
1341839132.7567 -0.6508 -0.7539 1.0912 0.7043 0.4380 -0.3060 -0.4675
1341839132.7668 -0.6516 -0.7555 1.0914 0.7040 0.4390 -0.3059 -0.4671
1341839132.7767 -0.6524 -0.7570 1.0916 0.7034 0.4396 -0.3061 -0.4672
1341839132.7867 -0.6531 -0.7583 1.0917 0.7028 0.4396 -0.3065 -0.4679
1341839132.7968 -0.6537 -0.7597 1.0919 0.7026 0.4389 -0.3074 -0.4682
1341839132.8067 -0.6542 -0.7610 1.0922 0.7025 0.4382 -0.3083 -0.4684
1341839132.8168 -0.6549 -0.7623 1.0923 0.7029 0.4368 -0.3097 -0.4681
1341839132.8268 -0.6554 -0.7635 1.0924 0.7036 0.4357 -0.3109 -0.4674
1341839132.8372 -0.6560 -0.7646 1.0926 0.7045 0.4349 -0.3118 -0.4662
1341839132.8468 -0.6566 -0.7660 1.0927 0.7056 0.4338 -0.3132 -0.4646
1341839132.8568 -0.6570 -0.7673 1.0930 0.7071 0.4334 -0.3135 -0.4626
1341839132.8667 -0.6575 -0.7684 1.0930 0.7078 0.4331 -0.3140 -0.4615
1341839132.8767 -0.6578 -0.7695 1.0932 0.7083 0.4327 -0.3146 -0.4606
1341839132.8868 -0.6580 -0.7706 1.0933 0.7090 0.4322 -0.3144 -0.4602
1341839132.8968 -0.6584 -0.7717 1.0934 0.7094 0.4312 -0.3147 -0.4602
1341839132.9067 -0.6586 -0.7728 1.0935 0.7091 0.4308 -0.3152 -0.4607
1341839132.9168 -0.6590 -0.7740 1.0938 0.7093 0.4301 -0.3154 -0.4610
1341839132.9268 -0.6591 -0.7750 1.0941 0.7091 0.4302 -0.3154 -0.4611
1341839132.9367 -0.6594 -0.7759 1.0944 0.7092 0.4300 -0.3156 -0.4611
1341839132.9467 -0.6594 -0.7770 1.0948 0.7092 0.4297 -0.3161 -0.4609
1341839132.9567 -0.6594 -0.7779 1.0953 0.7092 0.4291 -0.3169 -0.4609
1341839132.9669 -0.6594 -0.7787 1.0958 0.7091 0.4282 -0.3180 -0.4613
1341839132.9768 -0.6594 -0.7796 1.0963 0.7094 0.4274 -0.3188 -0.4609
1341839132.9867 -0.6594 -0.7802 1.0967 0.7092 0.4269 -0.3196 -0.4612
1341839132.9971 -0.6594 -0.7811 1.0972 0.7093 0.4268 -0.3198 -0.4609
1341839133.0068 -0.6593 -0.7819 1.0977 0.7096 0.4270 -0.3193 -0.4607
1341839133.0179 -0.6592 -0.7825 1.0982 0.7098 0.4275 -0.3186 -0.4604
1341839133.0268 -0.6592 -0.7834 1.0987 0.7101 0.4276 -0.3177 -0.4603
1341839133.0368 -0.6592 -0.7839 1.0993 0.7100 0.4281 -0.3172 -0.4605
1341839133.0467 -0.6591 -0.7848 1.0998 0.7096 0.4286 -0.3171 -0.4607
1341839133.0567 -0.6589 -0.7855 1.1004 0.7089 0.4290 -0.3171 -0.4614
1341839133.0668 -0.6588 -0.7863 1.1010 0.7080 0.4289 -0.3181 -0.4623
1341839133.0767 -0.6585 -0.7869 1.1015 0.7075 0.4293 -0.3184 -0.4624
1341839133.0868 -0.6584 -0.7876 1.1020 0.7071 0.4290 -0.3187 -0.4631
1341839133.0968 -0.6582 -0.7883 1.1024 0.7069 0.4292 -0.3181 -0.4636
1341839133.1068 -0.6580 -0.7890 1.1029 0.7072 0.4294 -0.3175 -0.4634
1341839133.1168 -0.6579 -0.7898 1.1033 0.7075 0.4294 -0.3167 -0.4633
1341839133.1268 -0.6577 -0.7905 1.1036 0.7077 0.4303 -0.3157 -0.4630
1341839133.1368 -0.6576 -0.7911 1.1040 0.7076 0.4307 -0.3150 -0.4631
1341839133.1468 -0.6574 -0.7919 1.1042 0.7074 0.4312 -0.3146 -0.4634
1341839133.1567 -0.6573 -0.7926 1.1045 0.7065 0.4316 -0.3146 -0.4644
1341839133.1668 -0.6572 -0.7935 1.1048 0.7058 0.4319 -0.3143 -0.4653
1341839133.1768 -0.6573 -0.7943 1.1050 0.7052 0.4320 -0.3142 -0.4662
1341839133.1867 -0.6571 -0.7953 1.1052 0.7052 0.4326 -0.3133 -0.4662
1341839133.1967 -0.6569 -0.7962 1.1052 0.7050 0.4336 -0.3126 -0.4662
1341839133.2067 -0.6569 -0.7972 1.1054 0.7047 0.4343 -0.3122 -0.4662
1341839133.2168 -0.6568 -0.7983 1.1054 0.7043 0.4349 -0.3117 -0.4665
1341839133.2268 -0.6567 -0.7996 1.1054 0.7042 0.4358 -0.3114 -0.4660
1341839133.2368 -0.6566 -0.8007 1.1053 0.7040 0.4362 -0.3114 -0.4660
1341839133.2467 -0.6566 -0.8018 1.1054 0.7033 0.4365 -0.3118 -0.4664
1341839133.2568 -0.6564 -0.8029 1.1055 0.7034 0.4359 -0.3119 -0.4669
1341839133.2668 -0.6563 -0.8038 1.1055 0.7036 0.4350 -0.3115 -0.4677
1341839133.2767 -0.6562 -0.8049 1.1054 0.7036 0.4344 -0.3115 -0.4682
1341839133.2868 -0.6560 -0.8060 1.1053 0.7042 0.4335 -0.3111 -0.4684
1341839133.2968 -0.6558 -0.8073 1.1052 0.7051 0.4324 -0.3107 -0.4683
1341839133.3102 -0.6557 -0.8087 1.1049 0.7058 0.4322 -0.3103 -0.4676
1341839133.3168 -0.6557 -0.8102 1.1048 0.7062 0.4316 -0.3108 -0.4674
1341839133.3284 -0.6556 -0.8116 1.1045 0.7064 0.4314 -0.3114 -0.4668
1341839133.3368 -0.6555 -0.8131 1.1041 0.7066 0.4313 -0.3116 -0.4664
1341839133.3467 -0.6554 -0.8148 1.1036 0.7069 0.4308 -0.3120 -0.4662
1341839133.3568 -0.6553 -0.8164 1.1030 0.7072 0.4303 -0.3119 -0.4663
1341839133.3668 -0.6552 -0.8179 1.1026 0.7079 0.4298 -0.3115 -0.4659
1341839133.3769 -0.6549 -0.8198 1.1020 0.7089 0.4297 -0.3106 -0.4652
1341839133.3867 -0.6546 -0.8217 1.1014 0.7093 0.4302 -0.3103 -0.4643
1341839133.3972 -0.6540 -0.8235 1.1007 0.7098 0.4308 -0.3092 -0.4636
1341839133.4067 -0.6536 -0.8255 1.1001 0.7099 0.4312 -0.3085 -0.4636
1341839133.4169 -0.6531 -0.8275 1.0994 0.7096 0.4311 -0.3082 -0.4643
1341839133.4281 -0.6528 -0.8294 1.0987 0.7093 0.4307 -0.3080 -0.4653
1341839133.4367 -0.6525 -0.8312 1.0980 0.7085 0.4304 -0.3082 -0.4667
1341839133.4469 -0.6521 -0.8336 1.0973 0.7084 0.4312 -0.3077 -0.4664
1341839133.4567 -0.6518 -0.8355 1.0965 0.7086 0.4312 -0.3079 -0.4661
1341839133.4668 -0.6515 -0.8373 1.0957 0.7087 0.4317 -0.3075 -0.4656
1341839133.4767 -0.6510 -0.8393 1.0949 0.7097 0.4320 -0.3064 -0.4645
1341839133.4867 -0.6507 -0.8414 1.0943 0.7106 0.4321 -0.3055 -0.4636
1341839133.4967 -0.6503 -0.8434 1.0937 0.7116 0.4314 -0.3047 -0.4633
1341839133.5068 -0.6499 -0.8453 1.0931 0.7123 0.4306 -0.3041 -0.4634
1341839133.5167 -0.6494 -0.8473 1.0925 0.7131 0.4304 -0.3033 -0.4628
1341839133.5267 -0.6492 -0.8492 1.0920 0.7133 0.4295 -0.3039 -0.4631
1341839133.5369 -0.6488 -0.8512 1.0914 0.7138 0.4287 -0.3037 -0.4631
1341839133.5467 -0.6485 -0.8529 1.0910 0.7140 0.4280 -0.3035 -0.4636
1341839133.5567 -0.6481 -0.8548 1.0904 0.7146 0.4273 -0.3030 -0.4636
1341839133.5668 -0.6479 -0.8566 1.0899 0.7154 0.4265 -0.3028 -0.4633
1341839133.5767 -0.6478 -0.8585 1.0895 0.7161 0.4261 -0.3018 -0.4632
1341839133.5867 -0.6476 -0.8605 1.0889 0.7170 0.4261 -0.3009 -0.4624
1341839133.5968 -0.6471 -0.8626 1.0883 0.7183 0.4263 -0.2993 -0.4612
1341839133.6075 -0.6469 -0.8644 1.0881 0.7186 0.4264 -0.2986 -0.4611
1341839133.6167 -0.6468 -0.8665 1.0878 0.7193 0.4257 -0.2980 -0.4610
1341839133.6268 -0.6467 -0.8685 1.0876 0.7197 0.4244 -0.2982 -0.4616
1341839133.6368 -0.6465 -0.8705 1.0874 0.7197 0.4232 -0.2983 -0.4625
1341839133.6467 -0.6466 -0.8725 1.0873 0.7197 0.4226 -0.2990 -0.4627
1341839133.6567 -0.6467 -0.8746 1.0869 0.7202 0.4218 -0.2994 -0.4624
1341839133.6668 -0.6468 -0.8766 1.0866 0.7209 0.4219 -0.2990 -0.4615
1341839133.6769 -0.6468 -0.8787 1.0863 0.7213 0.4221 -0.2984 -0.4610
1341839133.6869 -0.6471 -0.8807 1.0858 0.7218 0.4228 -0.2974 -0.4602
1341839133.6968 -0.6475 -0.8826 1.0855 0.7218 0.4229 -0.2966 -0.4606
1341839133.7068 -0.6478 -0.8847 1.0853 0.7222 0.4232 -0.2955 -0.4605
1341839133.7167 -0.6481 -0.8869 1.0850 0.7226 0.4230 -0.2950 -0.4603
1341839133.7269 -0.6480 -0.8891 1.0850 0.7242 0.4225 -0.2931 -0.4595
1341839133.7367 -0.6488 -0.8907 1.0848 0.7232 0.4212 -0.2955 -0.4608
1341839133.7467 -0.6493 -0.8930 1.0847 0.7232 0.4205 -0.2966 -0.4606
1341839133.7568 -0.6497 -0.8950 1.0846 0.7232 0.4206 -0.2971 -0.4602
1341839133.7667 -0.6501 -0.8974 1.0844 0.7237 0.4208 -0.2973 -0.4591
1341839133.7768 -0.6507 -0.8995 1.0842 0.7239 0.4212 -0.2974 -0.4584
1341839133.7868 -0.6515 -0.9015 1.0841 0.7236 0.4208 -0.2974 -0.4592
1341839133.7967 -0.6520 -0.9034 1.0838 0.7238 0.4213 -0.2962 -0.4592
1341839133.8067 -0.6528 -0.9055 1.0836 0.7238 0.4213 -0.2956 -0.4597
1341839133.8168 -0.6531 -0.9078 1.0835 0.7245 0.4213 -0.2935 -0.4599
1341839133.8267 -0.6542 -0.9095 1.0832 0.7231 0.4214 -0.2950 -0.4611
1341839133.8367 -0.6545 -0.9119 1.0832 0.7241 0.4203 -0.2941 -0.4610
1341839133.8468 -0.6557 -0.9138 1.0829 0.7230 0.4200 -0.2967 -0.4613
1341839133.8567 -0.6566 -0.9160 1.0828 0.7231 0.4194 -0.2977 -0.4612
1341839133.8668 -0.6573 -0.9180 1.0827 0.7232 0.4192 -0.2988 -0.4603
1341839133.8769 -0.6581 -0.9201 1.0825 0.7240 0.4187 -0.2994 -0.4592
1341839133.8867 -0.6591 -0.9222 1.0823 0.7241 0.4190 -0.3000 -0.4585
1341839133.8967 -0.6599 -0.9244 1.0821 0.7244 0.4197 -0.2994 -0.4576
1341839133.9068 -0.6609 -0.9265 1.0819 0.7242 0.4199 -0.2995 -0.4578
1341839133.9171 -0.6616 -0.9286 1.0815 0.7242 0.4202 -0.2988 -0.4579
1341839133.9267 -0.6625 -0.9305 1.0811 0.7237 0.4209 -0.2981 -0.4585
1341839133.9368 -0.6632 -0.9325 1.0808 0.7235 0.4209 -0.2976 -0.4591
1341839133.9469 -0.6639 -0.9347 1.0806 0.7237 0.4212 -0.2969 -0.4590
1341839133.9568 -0.6647 -0.9369 1.0804 0.7233 0.4214 -0.2972 -0.4593
1341839133.9672 -0.6654 -0.9391 1.0802 0.7234 0.4217 -0.2970 -0.4589
1341839133.9771 -0.6663 -0.9411 1.0801 0.7233 0.4216 -0.2974 -0.4589
1341839133.9868 -0.6672 -0.9434 1.0798 0.7233 0.4217 -0.2981 -0.4584
1341839133.9972 -0.6682 -0.9456 1.0797 0.7232 0.4218 -0.2984 -0.4582
1341839134.0068 -0.6691 -0.9477 1.0795 0.7228 0.4229 -0.2984 -0.4580
1341839134.0168 -0.6699 -0.9500 1.0794 0.7228 0.4240 -0.2973 -0.4576
1341839134.0268 -0.6710 -0.9523 1.0793 0.7223 0.4246 -0.2973 -0.4579
1341839134.0368 -0.6719 -0.9546 1.0791 0.7216 0.4257 -0.2970 -0.4582
1341839134.0468 -0.6729 -0.9569 1.0789 0.7208 0.4265 -0.2971 -0.4586
1341839134.0568 -0.6739 -0.9591 1.0788 0.7199 0.4274 -0.2969 -0.4592
1341839134.0668 -0.6749 -0.9615 1.0787 0.7191 0.4283 -0.2970 -0.4597
1341839134.0770 -0.6758 -0.9636 1.0786 0.7185 0.4287 -0.2972 -0.4601
1341839134.0867 -0.6769 -0.9657 1.0786 0.7177 0.4291 -0.2976 -0.4607
1341839134.0968 -0.6780 -0.9683 1.0786 0.7182 0.4293 -0.2973 -0.4599
1341839134.1070 -0.6792 -0.9705 1.0786 0.7181 0.4294 -0.2972 -0.4600
1341839134.1168 -0.6805 -0.9726 1.0785 0.7181 0.4297 -0.2976 -0.4595
1341839134.1267 -0.6817 -0.9751 1.0784 0.7185 0.4306 -0.2971 -0.4584
1341839134.1367 -0.6831 -0.9774 1.0784 0.7182 0.4314 -0.2970 -0.4581
1341839134.1468 -0.6841 -0.9796 1.0785 0.7179 0.4328 -0.2961 -0.4578
1341839134.1568 -0.6856 -0.9819 1.0786 0.7170 0.4337 -0.2962 -0.4583
1341839134.1691 -0.6868 -0.9841 1.0787 0.7168 0.4341 -0.2955 -0.4587
1341839134.1774 -0.6881 -0.9862 1.0788 0.7161 0.4342 -0.2956 -0.4597
1341839134.1868 -0.6892 -0.9884 1.0791 0.7159 0.4341 -0.2952 -0.4604
1341839134.1972 -0.6903 -0.9906 1.0794 0.7156 0.4331 -0.2952 -0.4617
1341839134.2068 -0.6917 -0.9927 1.0798 0.7157 0.4321 -0.2957 -0.4622
1341839134.2168 -0.6930 -0.9950 1.0803 0.7159 0.4299 -0.2974 -0.4628
1341839134.2267 -0.6945 -0.9974 1.0807 0.7165 0.4277 -0.2989 -0.4629
1341839134.2368 -0.6958 -0.9998 1.0810 0.7169 0.4266 -0.3002 -0.4625
1341839134.2487 -0.6973 -1.0026 1.0815 0.7175 0.4255 -0.3020 -0.4614
1341839134.2568 -0.6989 -1.0051 1.0818 0.7179 0.4252 -0.3033 -0.4603
1341839134.2668 -0.7003 -1.0078 1.0820 0.7180 0.4257 -0.3039 -0.4593
1341839134.2768 -0.7018 -1.0110 1.0820 0.7179 0.4281 -0.3038 -0.4572
1341839134.2868 -0.7031 -1.0138 1.0821 0.7180 0.4286 -0.3032 -0.4569
1341839134.2968 -0.7045 -1.0166 1.0822 0.7172 0.4292 -0.3030 -0.4578
1341839134.3071 -0.7055 -1.0194 1.0823 0.7164 0.4296 -0.3028 -0.4589
1341839134.3168 -0.7068 -1.0223 1.0823 0.7155 0.4294 -0.3031 -0.4602
1341839134.3267 -0.7079 -1.0252 1.0823 0.7142 0.4290 -0.3041 -0.4619
1341839134.3368 -0.7091 -1.0280 1.0825 0.7135 0.4291 -0.3052 -0.4622
1341839134.3468 -0.7101 -1.0313 1.0824 0.7133 0.4291 -0.3067 -0.4615
1341839134.3569 -0.7113 -1.0343 1.0823 0.7136 0.4295 -0.3080 -0.4599
1341839134.3668 -0.7124 -1.0376 1.0824 0.7141 0.4302 -0.3089 -0.4578
1341839134.3768 -0.7137 -1.0408 1.0823 0.7144 0.4308 -0.3093 -0.4564
1341839134.3868 -0.7148 -1.0439 1.0822 0.7148 0.4316 -0.3088 -0.4555
1341839134.3968 -0.7160 -1.0471 1.0821 0.7146 0.4324 -0.3089 -0.4550
1341839134.4068 -0.7171 -1.0501 1.0819 0.7143 0.4327 -0.3080 -0.4558
1341839134.4167 -0.7180 -1.0534 1.0819 0.7139 0.4326 -0.3074 -0.4568
1341839134.4268 -0.7190 -1.0565 1.0821 0.7131 0.4323 -0.3075 -0.4584
1341839134.4369 -0.7202 -1.0595 1.0821 0.7122 0.4319 -0.3084 -0.4596
1341839134.4469 -0.7212 -1.0626 1.0821 0.7117 0.4314 -0.3092 -0.4601
1341839134.4568 -0.7226 -1.0656 1.0820 0.7113 0.4310 -0.3102 -0.4605
1341839134.4668 -0.7237 -1.0690 1.0821 0.7118 0.4308 -0.3113 -0.4591
1341839134.4768 -0.7249 -1.0720 1.0823 0.7120 0.4312 -0.3121 -0.4580
1341839134.4868 -0.7261 -1.0752 1.0823 0.7124 0.4321 -0.3125 -0.4562
1341839134.4968 -0.7273 -1.0782 1.0825 0.7128 0.4326 -0.3122 -0.4554
1341839134.5068 -0.7283 -1.0813 1.0824 0.7127 0.4337 -0.3118 -0.4546
1341839134.5168 -0.7294 -1.0843 1.0826 0.7121 0.4342 -0.3117 -0.4552
1341839134.5268 -0.7305 -1.0874 1.0828 0.7118 0.4338 -0.3112 -0.4564
1341839134.5368 -0.7316 -1.0903 1.0830 0.7108 0.4340 -0.3107 -0.4581
1341839134.5468 -0.7326 -1.0933 1.0834 0.7097 0.4347 -0.3112 -0.4588
1341839134.5568 -0.7337 -1.0961 1.0837 0.7088 0.4344 -0.3117 -0.4602
1341839134.5673 -0.7348 -1.0993 1.0842 0.7078 0.4345 -0.3130 -0.4606
1341839134.5768 -0.7358 -1.1020 1.0845 0.7075 0.4346 -0.3135 -0.4608
1341839134.5868 -0.7367 -1.1050 1.0851 0.7077 0.4339 -0.3140 -0.4607
1341839134.5968 -0.7379 -1.1078 1.0855 0.7073 0.4328 -0.3154 -0.4615
1341839134.6069 -0.7389 -1.1107 1.0859 0.7081 0.4317 -0.3155 -0.4613
1341839134.6168 -0.7400 -1.1134 1.0862 0.7082 0.4313 -0.3157 -0.4612
1341839134.6277 -0.7412 -1.1162 1.0867 0.7087 0.4312 -0.3155 -0.4607
1341839134.6368 -0.7424 -1.1190 1.0872 0.7089 0.4311 -0.3152 -0.4607
1341839134.6468 -0.7433 -1.1216 1.0878 0.7094 0.4314 -0.3141 -0.4603
1341839134.6568 -0.7441 -1.1239 1.0886 0.7090 0.4297 -0.3144 -0.4625
1341839134.6673 -0.7451 -1.1264 1.0892 0.7079 0.4286 -0.3151 -0.4647
1341839134.6768 -0.7460 -1.1288 1.0899 0.7070 0.4272 -0.3160 -0.4667
1341839134.6868 -0.7469 -1.1312 1.0906 0.7060 0.4260 -0.3170 -0.4685
1341839134.6978 -0.7480 -1.1340 1.0913 0.7055 0.4242 -0.3185 -0.4699
1341839134.7085 -0.7490 -1.1365 1.0918 0.7051 0.4235 -0.3193 -0.4707
1341839134.7168 -0.7501 -1.1388 1.0923 0.7052 0.4235 -0.3199 -0.4702
1341839134.7281 -0.7509 -1.1415 1.0926 0.7064 0.4242 -0.3195 -0.4679
1341839134.7373 -0.7520 -1.1439 1.0929 0.7074 0.4249 -0.3188 -0.4662
1341839134.7468 -0.7530 -1.1462 1.0933 0.7081 0.4255 -0.3178 -0.4653
1341839134.7568 -0.7539 -1.1487 1.0938 0.7088 0.4253 -0.3173 -0.4648
1341839134.7668 -0.7547 -1.1510 1.0945 0.7089 0.4243 -0.3173 -0.4655
1341839134.7768 -0.7554 -1.1529 1.0951 0.7085 0.4233 -0.3171 -0.4672
1341839134.7868 -0.7560 -1.1550 1.0957 0.7083 0.4219 -0.3173 -0.4686
1341839134.7968 -0.7568 -1.1568 1.0964 0.7072 0.4200 -0.3186 -0.4710
1341839134.8093 -0.7576 -1.1590 1.0972 0.7070 0.4183 -0.3194 -0.4724
1341839134.8168 -0.7585 -1.1608 1.0978 0.7070 0.4165 -0.3201 -0.4735
1341839134.8268 -0.7594 -1.1627 1.0984 0.7072 0.4156 -0.3204 -0.4738
1341839134.8368 -0.7602 -1.1647 1.0990 0.7077 0.4152 -0.3206 -0.4732
1341839134.8468 -0.7610 -1.1667 1.0996 0.7082 0.4147 -0.3209 -0.4728
1341839134.8568 -0.7620 -1.1689 1.1001 0.7089 0.4152 -0.3207 -0.4714
1341839134.8668 -0.7628 -1.1708 1.1004 0.7090 0.4157 -0.3208 -0.4707
1341839134.8768 -0.7637 -1.1728 1.1007 0.7090 0.4159 -0.3206 -0.4707
1341839134.8870 -0.7646 -1.1746 1.1010 0.7084 0.4160 -0.3200 -0.4719
1341839134.8967 -0.7654 -1.1763 1.1012 0.7078 0.4166 -0.3193 -0.4728
1341839134.9097 -0.7661 -1.1779 1.1016 0.7071 0.4168 -0.3188 -0.4740
1341839134.9167 -0.7669 -1.1798 1.1018 0.7066 0.4171 -0.3184 -0.4747
1341839134.9268 -0.7677 -1.1815 1.1021 0.7063 0.4169 -0.3179 -0.4757
1341839134.9367 -0.7685 -1.1830 1.1025 0.7061 0.4165 -0.3177 -0.4764
1341839134.9467 -0.7692 -1.1846 1.1027 0.7062 0.4158 -0.3171 -0.4773
1341839134.9567 -0.7700 -1.1861 1.1031 0.7062 0.4147 -0.3173 -0.4781
1341839134.9667 -0.7707 -1.1875 1.1034 0.7067 0.4136 -0.3172 -0.4784
1341839134.9767 -0.7715 -1.1893 1.1036 0.7076 0.4129 -0.3170 -0.4778
1341839134.9867 -0.7725 -1.1911 1.1037 0.7081 0.4123 -0.3177 -0.4772
1341839134.9970 -0.7733 -1.1927 1.1037 0.7085 0.4125 -0.3180 -0.4763
1341839135.0067 -0.7741 -1.1943 1.1036 0.7087 0.4132 -0.3179 -0.4753
1341839135.0167 -0.7748 -1.1960 1.1035 0.7091 0.4140 -0.3170 -0.4746
1341839135.0268 -0.7756 -1.1975 1.1033 0.7095 0.4143 -0.3158 -0.4746
1341839135.0368 -0.7765 -1.1989 1.1031 0.7091 0.4143 -0.3150 -0.4757
1341839135.0467 -0.7771 -1.2007 1.1030 0.7097 0.4137 -0.3133 -0.4765
1341839135.0567 -0.7778 -1.2019 1.1029 0.7090 0.4138 -0.3124 -0.4780
1341839135.0667 -0.7785 -1.2030 1.1027 0.7089 0.4130 -0.3109 -0.4797
1341839135.0768 -0.7792 -1.2044 1.1025 0.7094 0.4122 -0.3100 -0.4803
1341839135.0867 -0.7803 -1.2060 1.1024 0.7101 0.4115 -0.3094 -0.4804
1341839135.0967 -0.7812 -1.2071 1.1022 0.7105 0.4118 -0.3090 -0.4798
1341839135.1068 -0.7823 -1.2087 1.1022 0.7112 0.4119 -0.3089 -0.4786
1341839135.1167 -0.7835 -1.2101 1.1022 0.7117 0.4120 -0.3093 -0.4776
1341839135.1267 -0.7848 -1.2113 1.1021 0.7115 0.4124 -0.3100 -0.4770
1341839135.1367 -0.7859 -1.2127 1.1021 0.7118 0.4124 -0.3097 -0.4767
1341839135.1476 -0.7869 -1.2141 1.1021 0.7114 0.4129 -0.3093 -0.4772
1341839135.1567 -0.7880 -1.2153 1.1021 0.7112 0.4126 -0.3082 -0.4785
1341839135.1668 -0.7892 -1.2165 1.1022 0.7106 0.4119 -0.3073 -0.4805
1341839135.1767 -0.7901 -1.2175 1.1022 0.7107 0.4111 -0.3058 -0.4821
1341839135.1867 -0.7912 -1.2186 1.1023 0.7108 0.4104 -0.3044 -0.4834
1341839135.1968 -0.7924 -1.2198 1.1024 0.7109 0.4095 -0.3041 -0.4843
1341839135.2067 -0.7935 -1.2209 1.1025 0.7112 0.4087 -0.3043 -0.4843
1341839135.2168 -0.7945 -1.2221 1.1026 0.7118 0.4081 -0.3052 -0.4834
1341839135.2268 -0.7958 -1.2234 1.1026 0.7123 0.4070 -0.3068 -0.4826
1341839135.2368 -0.7972 -1.2247 1.1027 0.7127 0.4063 -0.3082 -0.4816
1341839135.2468 -0.7984 -1.2259 1.1027 0.7134 0.4064 -0.3087 -0.4801
1341839135.2567 -0.7998 -1.2271 1.1027 0.7139 0.4065 -0.3086 -0.4795
1341839135.2667 -0.8008 -1.2282 1.1025 0.7141 0.4077 -0.3071 -0.4791
1341839135.2768 -0.8021 -1.2294 1.1024 0.7144 0.4081 -0.3054 -0.4793
1341839135.2867 -0.8031 -1.2302 1.1022 0.7138 0.4088 -0.3034 -0.4809
1341839135.2969 -0.8043 -1.2313 1.1022 0.7136 0.4084 -0.3018 -0.4826
1341839135.3088 -0.8053 -1.2320 1.1021 0.7129 0.4076 -0.3007 -0.4849
1341839135.3168 -0.8064 -1.2330 1.1021 0.7124 0.4061 -0.3007 -0.4869
1341839135.3267 -0.8076 -1.2335 1.1021 0.7119 0.4041 -0.3014 -0.4888
1341839135.3367 -0.8089 -1.2345 1.1021 0.7121 0.4029 -0.3026 -0.4888
1341839135.3468 -0.8103 -1.2352 1.1021 0.7130 0.4016 -0.3033 -0.4882
1341839135.3567 -0.8119 -1.2365 1.1019 0.7136 0.4018 -0.3044 -0.4865
